region,oktmo,lat_round,lon_round,companies_count,high_risk_companies
tomsk,69628435101.0,56.262,83.965,1,0
tomsk,69628435101.0,56.266,83.964,1,0
tomsk,69628480101.0,55.835,83.529,1,0
tomsk,69632101001.0,58.308,82.911,1,0
tomsk,69632101001.0,58.313,82.904,1,0
tomsk,69632101001.0,58.319,82.906,1,0
tomsk,69632485101.0,58.062,82.82,1,0
tomsk,69632490101.0,58.25,82.639,1,0
tomsk,69640425101.0,57.571,83.754,1,0
tomsk,69640425101.0,57.581,83.761,2,0
tomsk,69644445101.0,58.689,81.489,1,0
tomsk,69644445101.0,58.715,81.497,1,0
tomsk,69648425101.0,56.954,86.466,1,0
tomsk,69648425126.0,59.362,82.826,1,0
tomsk,69648440101.0,57.071,86.229,2,0
tomsk,69648440101.0,57.072,86.269,1,0
tomsk,69648440101.0,57.076,86.259,2,0
tomsk,69648440101.0,57.079,86.227,1,0
tomsk,69648440101.0,57.08,86.234,1,0
tomsk,69648440101.0,57.081,86.252,1,0
tomsk,69648450101.0,57.711,85.792,1,0
tomsk,69654408101.0,56.367,85.147,1,0
tomsk,69654408181.0,56.406,85.023,1,0
tomsk,69654413101.0,56.555,85.247,1,0
tomsk,69654413106.0,56.431,85.361,1,0
tomsk,69654413106.0,56.541,85.143,1,0
tomsk,69654416101.0,56.431,85.361,1,0
tomsk,69654416101.0,56.515,84.75,1,0
tomsk,69654416101.0,56.52,84.746,2,0
tomsk,69654416101.0,56.523,84.74,1,0
tomsk,69654416101.0,56.523,84.752,1,0
tomsk,69654416126.0,56.538,84.665,1,0
tomsk,69654416136.0,56.566,84.545,1,0
tomsk,69654416141.0,56.533,84.79,1,0
tomsk,69654416141.0,56.535,84.803,2,0
tomsk,69654416146.0,56.515,84.792,1,0
tomsk,69654416151.0,56.547,84.757,1,0
tomsk,69654416151.0,56.55,84.76,1,0
tomsk,69654416161.0,56.374,84.553,1,0
tomsk,69654417101.0,56.828,85.615,1,0
tomsk,69654418101.0,56.276,84.872,1,0
tomsk,69654418111.0,56.214,84.847,1,0
tomsk,69654420101.0,56.334,84.862,2,0
tomsk,69654420101.0,56.345,84.869,1,0
tomsk,69654420116.0,56.419,84.866,1,0
tomsk,69654420116.0,56.42,84.87,7,0
tomsk,69654420116.0,56.421,84.873,1,0
tomsk,69654420121.0,56.38,84.882,2,0
tomsk,69654420121.0,56.384,84.886,1,0
tomsk,69654420126.0,56.399,84.904,2,0
tomsk,69654428101.0,56.422,85.024,2,0
tomsk,69654428101.0,56.423,85.036,1,0
tomsk,69654428101.0,56.426,85.021,2,0
tomsk,69654428101.0,56.427,85.022,6,0
tomsk,69654428101.0,56.431,85.015,2,0
tomsk,69654428101.0,56.432,85.007,5,0
tomsk,69654428101.0,56.432,85.03,1,0
tomsk,69654428101.0,56.433,85.019,1,0
tomsk,69654428101.0,56.44,85.023,1,0
tomsk,69654428101.0,56.441,85.028,8,0
tomsk,69654428101.0,56.443,85.034,4,0
tomsk,69654432101.0,56.431,85.361,1,0
tomsk,69654432101.0,56.582,85.122,1,0
tomsk,69654432101.0,56.607,85.103,1,0
tomsk,69654432101.0,56.608,85.103,1,0
tomsk,69654432121.0,56.494,85.092,1,0
tomsk,69654436101.0,56.499,85.181,1,0
tomsk,69654448101.0,56.699,85.343,2,0
tomsk,69654448126.0,56.674,85.296,2,0
tomsk,69654450101.0,56.356,85.367,1,0
tomsk,69654454101.0,56.442,85.117,2,0
tomsk,69654454101.0,56.443,85.121,1,0
tomsk,69654454126.0,56.386,85.205,1,0
tomsk,69654454126.0,56.387,85.206,2,0
tomsk,69654455101.0,56.685,84.651,1,0
tomsk,69654455101.0,56.689,84.659,1,0
tomsk,69654455101.0,56.702,84.64,1,0
tomsk,69654463101.0,56.728,85.438,1,0
tomsk,69654480101.0,56.507,84.514,1,0
tomsk,69654480121.0,57.001,81.993,1,0
tomsk,69654492131.0,56.632,85.588,1,0
tomsk,69656450101.0,57.793,82.664,1,0
tomsk,69658485101.0,56.565,84.066,1,0
tomsk,69701000001.0,56.004,83.793,1,0
tomsk,69701000001.0,56.419,85.011,1,0
tomsk,69701000001.0,56.444,84.926,1,0
tomsk,69701000001.0,56.448,85.038,1,0
tomsk,69701000001.0,56.449,85.025,1,0
tomsk,69701000001.0,56.45,84.972,5,0
tomsk,69701000001.0,56.45,85.0,4,0
tomsk,69701000001.0,56.452,84.981,8,0
tomsk,69701000001.0,56.452,84.982,1,0
tomsk,69701000001.0,56.453,84.978,2,0
tomsk,69701000001.0,56.453,84.98,5,0
tomsk,69701000001.0,56.455,84.968,7,0
tomsk,69701000001.0,56.455,85.008,1,0
tomsk,69701000001.0,56.455,85.022,6,0
tomsk,69701000001.0,56.456,84.974,1,0
tomsk,69701000001.0,56.456,85.003,1,0
tomsk,69701000001.0,56.457,84.949,2,0
tomsk,69701000001.0,56.457,84.955,2,0
tomsk,69701000001.0,56.457,84.963,6,0
tomsk,69701000001.0,56.457,85.004,1,0
tomsk,69701000001.0,56.457,85.009,1,0
tomsk,69701000001.0,56.458,84.939,4,0
tomsk,69701000001.0,56.458,84.947,1,0
tomsk,69701000001.0,56.459,84.948,1,0
tomsk,69701000001.0,56.459,84.951,5,0
tomsk,69701000001.0,56.459,84.994,1,0
tomsk,69701000001.0,56.46,84.968,1,0
tomsk,69701000001.0,56.46,85.013,1,0
tomsk,69701000001.0,56.461,84.944,2,0
tomsk,69701000001.0,56.461,84.96,1,0
tomsk,69701000001.0,56.461,84.979,2,0
tomsk,69701000001.0,56.461,84.982,2,0
tomsk,69701000001.0,56.461,84.987,1,0
tomsk,69701000001.0,56.462,84.988,15,0
tomsk,69701000001.0,56.463,84.94,2,0
tomsk,69701000001.0,56.463,84.979,1,0
tomsk,69701000001.0,56.464,84.958,15,0
tomsk,69701000001.0,56.464,84.96,3,0
tomsk,69701000001.0,56.464,84.979,39,0
tomsk,69701000001.0,56.464,84.985,16,0
tomsk,69701000001.0,56.467,84.937,1,0
tomsk,69701000001.0,56.467,84.955,1,0
tomsk,69701000001.0,56.467,84.982,20,0
tomsk,69701000001.0,56.467,84.997,16,0
tomsk,69701000001.0,56.467,85.123,1,0
tomsk,69701000001.0,56.468,84.94,3,0
tomsk,69701000001.0,56.469,84.956,5,0
tomsk,69701000001.0,56.469,85.062,2,0
tomsk,69701000001.0,56.471,84.97,2,0
tomsk,69701000001.0,56.471,84.99,2,0
tomsk,69701000001.0,56.471,85.008,3,0
tomsk,69701000001.0,56.472,84.962,1,0
tomsk,69701000001.0,56.472,84.967,8,0
tomsk,69701000001.0,56.472,84.982,5,0
tomsk,69701000001.0,56.473,84.942,2,0
tomsk,69701000001.0,56.473,84.979,2,0
tomsk,69701000001.0,56.474,84.943,1,0
tomsk,69701000001.0,56.474,84.948,1,0
tomsk,69701000001.0,56.474,84.963,1,0
tomsk,69701000001.0,56.474,85.043,2,0
tomsk,69701000001.0,56.475,84.943,1,0
tomsk,69701000001.0,56.475,84.944,2,0
tomsk,69701000001.0,56.476,84.9,1,0
tomsk,69701000001.0,56.476,84.951,6,0
tomsk,69701000001.0,56.476,84.952,48,0
tomsk,69701000001.0,56.476,84.966,5,0
tomsk,69701000001.0,56.476,84.976,7,0
tomsk,69701000001.0,56.477,84.991,1,0
tomsk,69701000001.0,56.477,84.996,1,0
tomsk,69701000001.0,56.477,85.006,1,0
tomsk,69701000001.0,56.478,84.952,1,0
tomsk,69701000001.0,56.478,84.968,7,0
tomsk,69701000001.0,56.478,84.976,1,0
tomsk,69701000001.0,56.478,84.99,2,0
tomsk,69701000001.0,56.479,84.95,8,0
tomsk,69701000001.0,56.479,84.998,4,0
tomsk,69701000001.0,56.479,85.063,1,0
tomsk,69701000001.0,56.48,84.952,4,0
tomsk,69701000001.0,56.48,85.056,2,0
tomsk,69701000001.0,56.481,84.957,1,0
tomsk,69701000001.0,56.481,84.962,3,0
tomsk,69701000001.0,56.481,84.963,28,0
tomsk,69701000001.0,56.481,84.967,1,0
tomsk,69701000001.0,56.481,85.0,6,0
tomsk,69701000001.0,56.481,85.037,2,0
tomsk,69701000001.0,56.482,84.946,1,0
tomsk,69701000001.0,56.482,84.947,2,0
tomsk,69701000001.0,56.482,84.954,3,0
tomsk,69701000001.0,56.482,84.966,21,0
tomsk,69701000001.0,56.482,84.971,2,0
tomsk,69701000001.0,56.482,84.973,5,0
tomsk,69701000001.0,56.482,85.007,2,0
tomsk,69701000001.0,56.482,85.027,5,0
tomsk,69701000001.0,56.483,84.954,2,0
tomsk,69701000001.0,56.483,84.957,1,0
tomsk,69701000001.0,56.483,84.988,1,0
tomsk,69701000001.0,56.483,84.992,1,0
tomsk,69701000001.0,56.483,84.997,2,0
tomsk,69701000001.0,56.484,84.993,1,0
tomsk,69701000001.0,56.485,84.952,1,0
tomsk,69701000001.0,56.485,84.961,1,0
tomsk,69701000001.0,56.485,84.998,1,0
tomsk,69701000001.0,56.486,84.956,2,0
tomsk,69701000001.0,56.486,84.984,5,0
tomsk,69701000001.0,56.486,84.998,2,0
tomsk,69701000001.0,56.487,84.979,1,0
tomsk,69701000001.0,56.487,85.032,1,0
tomsk,69701000001.0,56.487,85.036,1,0
tomsk,69701000001.0,56.488,84.951,2,0
tomsk,69701000001.0,56.488,84.955,1,0
tomsk,69701000001.0,56.488,84.958,4,0
tomsk,69701000001.0,56.488,84.976,1,0
tomsk,69701000001.0,56.489,84.952,32,0
tomsk,69701000001.0,56.49,84.956,1,0
tomsk,69701000001.0,56.49,85.053,4,0
tomsk,69701000001.0,56.491,84.97,4,0
tomsk,69701000001.0,56.492,84.947,1,0
tomsk,69701000001.0,56.492,84.974,4,0
tomsk,69701000001.0,56.492,85.052,3,0
tomsk,69701000001.0,56.492,85.057,3,0
tomsk,69701000001.0,56.495,84.972,1,0
tomsk,69701000001.0,56.496,84.951,19,0
tomsk,69701000001.0,56.496,84.98,7,0
tomsk,69701000001.0,56.496,85.033,3,0
tomsk,69701000001.0,56.497,84.945,9,0
tomsk,69701000001.0,56.497,84.948,4,0
tomsk,69701000001.0,56.497,84.956,8,0
tomsk,69701000001.0,56.497,85.056,8,0
tomsk,69701000001.0,56.497,85.064,1,0
tomsk,69701000001.0,56.498,84.942,2,0
tomsk,69701000001.0,56.498,84.951,2,0
tomsk,69701000001.0,56.498,84.957,1,0
tomsk,69701000001.0,56.498,84.973,1,0
tomsk,69701000001.0,56.498,84.978,1,0
tomsk,69701000001.0,56.498,85.038,4,0
tomsk,69701000001.0,56.499,84.951,37,0
tomsk,69701000001.0,56.5,84.986,16,0
tomsk,69701000001.0,56.5,84.998,1,0
tomsk,69701000001.0,56.5,85.073,3,0
tomsk,69701000001.0,56.501,84.947,1,0
tomsk,69701000001.0,56.501,84.982,4,0
tomsk,69701000001.0,56.501,84.983,3,0
tomsk,69701000001.0,56.501,85.002,26,0
tomsk,69701000001.0,56.502,84.987,1,0
tomsk,69701000001.0,56.502,84.99,2,0
tomsk,69701000001.0,56.503,84.949,46,0
tomsk,69701000001.0,56.503,84.983,3,0
tomsk,69701000001.0,56.503,84.985,2,0
tomsk,69701000001.0,56.503,84.988,2,0
tomsk,69701000001.0,56.503,85.003,1,0
tomsk,69701000001.0,56.504,84.944,4,0
tomsk,69701000001.0,56.504,84.946,9,0
tomsk,69701000001.0,56.504,84.953,6,0
tomsk,69701000001.0,56.504,84.991,2,0
tomsk,69701000001.0,56.504,85.005,1,0
tomsk,69701000001.0,56.505,84.948,4,0
tomsk,69701000001.0,56.505,84.977,18,0
tomsk,69701000001.0,56.505,85.006,1,0
tomsk,69701000001.0,56.506,84.935,8,0
tomsk,69701000001.0,56.506,84.939,3,0
tomsk,69701000001.0,56.506,84.947,1,0
tomsk,69701000001.0,56.506,84.985,1,0
tomsk,69701000001.0,56.506,84.995,3,0
tomsk,69701000001.0,56.506,85.012,2,0
tomsk,69701000001.0,56.506,85.038,5,0
tomsk,69701000001.0,56.506,85.041,3,0
tomsk,69701000001.0,56.507,84.941,1,0
tomsk,69701000001.0,56.508,84.954,2,0
tomsk,69701000001.0,56.508,84.994,1,0
tomsk,69701000001.0,56.508,85.02,3,0
tomsk,69701000001.0,56.508,85.029,1,0
tomsk,69701000001.0,56.509,84.938,1,0
tomsk,69701000001.0,56.509,84.955,1,0
tomsk,69701000001.0,56.509,84.968,3,0
tomsk,69701000001.0,56.509,84.997,2,0
tomsk,69701000001.0,56.51,85.014,2,0
tomsk,69701000001.0,56.51,85.024,2,0
tomsk,69701000001.0,56.512,84.943,7,0
tomsk,69701000001.0,56.512,85.04,3,0
tomsk,69701000001.0,56.512,85.092,4,0
tomsk,69701000001.0,56.513,85.017,2,0
tomsk,69701000001.0,56.514,84.952,9,0
tomsk,69701000001.0,56.514,84.968,1,0
tomsk,69701000001.0,56.514,84.996,2,0
tomsk,69701000001.0,56.514,85.021,1,0
tomsk,69701000001.0,56.514,85.026,1,0
tomsk,69701000001.0,56.515,85.01,1,0
tomsk,69701000001.0,56.516,84.934,17,0
tomsk,69701000001.0,56.516,84.938,1,0
tomsk,69701000001.0,56.516,85.013,1,0
tomsk,69701000001.0,56.517,84.98,4,0
tomsk,69701000001.0,56.517,85.026,1,0
tomsk,69701000001.0,56.517,85.044,2,0
tomsk,69701000001.0,56.518,84.933,1,0
tomsk,69701000001.0,56.518,85.006,4,0
tomsk,69701000001.0,56.518,85.045,9,0
tomsk,69701000001.0,56.519,84.936,2,0
tomsk,69701000001.0,56.519,84.943,1,0
tomsk,69701000001.0,56.519,84.944,1,0
tomsk,69701000001.0,56.519,84.979,9,0
tomsk,69701000001.0,56.519,85.018,5,0
tomsk,69701000001.0,56.519,85.032,3,0
tomsk,69701000001.0,56.519,85.041,16,0
tomsk,69701000001.0,56.519,85.05,1,0
tomsk,69701000001.0,56.52,84.984,11,0
tomsk,69701000001.0,56.521,84.964,2,0
tomsk,69701000001.0,56.521,84.979,1,0
tomsk,69701000001.0,56.521,85.031,15,0
tomsk,69701000001.0,56.522,85.024,1,0
tomsk,69701000001.0,56.523,84.957,1,0
tomsk,69701000001.0,56.523,84.961,1,0
tomsk,69701000001.0,56.523,85.007,3,0
tomsk,69701000001.0,56.524,84.93,2,0
tomsk,69701000001.0,56.524,84.962,1,0
tomsk,69701000001.0,56.524,84.973,2,0
tomsk,69701000001.0,56.525,84.971,4,0
tomsk,69701000001.0,56.527,84.942,2,0
tomsk,69701000001.0,56.527,84.943,12,0
tomsk,69701000001.0,56.528,84.955,1,0
tomsk,69701000001.0,56.529,85.033,1,0
tomsk,69701000001.0,56.53,84.978,1,0
tomsk,69701000001.0,56.53,85.029,1,0
tomsk,69701000001.0,56.531,84.971,7,0
tomsk,69701000001.0,56.532,84.958,8,0
tomsk,69701000001.0,56.532,84.963,1,0
tomsk,69701000001.0,56.532,85.06,3,0
tomsk,69701000001.0,56.533,84.965,1,0
tomsk,69701000001.0,56.533,85.019,6,0
tomsk,69701000001.0,56.533,85.054,2,0
tomsk,69701000001.0,56.534,84.963,1,0
tomsk,69701000001.0,56.535,84.946,1,0
tomsk,69701000001.0,56.536,84.967,1,0
tomsk,69701000001.0,56.538,84.954,1,0
tomsk,69701000001.0,56.542,84.989,1,0
tomsk,69701000001.0,56.544,84.98,1,0
tomsk,69701000001.0,56.546,84.994,1,0
tomsk,69701000001.0,56.556,84.923,3,0
tomsk,69701000001.0,56.571,84.984,1,0
tomsk,69701000001.0,56.574,84.083,4,0
tomsk,69701000001.0,56.574,85.012,2,0
tomsk,69701000001.0,56.58,84.935,1,0
tomsk,69701000001.0,56.997,86.189,1,0
tomsk,69701000001.0,57.314,83.792,2,0
tomsk,69701000001.0,57.317,83.79,5,0
tomsk,69701000001.0,58.703,81.497,3,0
tomsk,69701000001.0,58.709,81.44,1,0
tomsk,69701000001.0,58.947,85.999,2,0
tomsk,69701000001.0,59.031,80.894,1,0
tomsk,69701000001.0,59.036,80.874,1,0
tomsk,69701000001.0,59.04,80.861,7,0
tomsk,69701000001.0,60.421,77.86,1,0
tomsk,69701000106.0,56.521,84.966,2,0
tomsk,69701000106.0,56.521,84.976,1,0
tomsk,69701000111.0,56.458,84.879,1,0
tomsk,69701000111.0,56.48,84.885,2,0
tomsk,69701000111.0,56.49,85.0,1,0
tomsk,69701000111.0,56.495,84.9,1,0
tomsk,69701000116.0,56.495,84.972,1,0
tomsk,69701000116.0,56.517,84.85,1,0
tomsk,69701000116.0,56.546,84.994,1,0
tomsk,69701000121.0,56.478,84.952,1,0
tomsk,69701000121.0,56.491,84.978,1,0
tomsk,69701000121.0,57.015,86.09,2,0
tomsk,69701000121.0,60.417,77.871,7,0
tomsk,69701000131.0,59.033,80.884,1,0
tomsk,69707000001.0,57.563,79.562,1,0
tomsk,69707000131.0,57.562,79.571,1,0
tomsk,69710000001.0,60.724,77.57,1,0
tomsk,69710000001.0,60.729,77.562,1,0
tomsk,69710000001.0,60.731,77.611,1,0
tomsk,69710000001.0,60.733,77.601,8,0
tomsk,69710000001.0,60.734,77.606,2,0
tomsk,69710000001.0,60.736,77.599,2,0
tomsk,69710000001.0,60.739,77.602,1,0
tomsk,69710000001.0,60.743,77.597,3,0
tomsk,69741000001.0,56.575,84.92,1,0
tomsk,69741000001.0,56.58,84.935,2,0
tomsk,69741000001.0,56.581,84.923,2,0
tomsk,69741000001.0,56.588,84.916,10,0
tomsk,69741000001.0,56.589,84.921,1,0
tomsk,69741000001.0,56.59,84.905,3,0
tomsk,69741000001.0,56.595,84.947,1,0
tomsk,69741000001.0,56.596,84.897,2,0
tomsk,69741000001.0,56.598,84.823,1,0
tomsk,69741000001.0,56.598,84.906,5,0
tomsk,69741000001.0,56.6,84.869,9,0
tomsk,69741000001.0,56.6,84.875,1,0
tomsk,69741000001.0,56.601,84.878,1,0
tomsk,69741000001.0,56.601,84.892,2,0
tomsk,69741000001.0,56.602,84.92,1,0
tomsk,69741000001.0,56.603,84.828,1,0
tomsk,69741000001.0,56.603,84.881,6,0
tomsk,69741000001.0,56.604,84.856,1,0
tomsk,69741000001.0,56.605,84.852,1,0
tomsk,69741000001.0,56.605,84.858,1,0
tomsk,69741000001.0,56.605,84.881,2,0
tomsk,69741000001.0,56.606,84.859,1,0
tomsk,69741000001.0,56.606,84.886,2,0
tomsk,69741000001.0,56.607,84.846,1,0
tomsk,69741000001.0,56.608,84.857,1,0
tomsk,69741000001.0,56.735,84.71,5,0
tomsk,69741000111.0,56.6,84.869,1,0
tomsk,69741000116.0,56.743,84.706,1,0
tula,70606101001.0,53.807,36.135,1,0
tula,70606101001.0,53.81,36.131,1,0
tula,70606101001.0,53.81,36.137,1,0
tula,70606101001.0,53.811,36.125,2,0
tula,70606101001.0,53.819,36.138,1,0
tula,70606101001.0,53.822,36.132,1,0
tula,70606432181.0,53.963,36.795,1,0
tula,70608101001.0,53.76,38.167,1,0
tula,70608101001.0,53.768,38.128,2,0
tula,70608101001.0,53.77,38.109,1,0
tula,70608101001.0,53.771,38.13,2,0
tula,70608101001.0,53.773,38.125,1,0
tula,70608101001.0,53.774,38.127,2,0
tula,70608101001.0,53.777,38.131,1,0
tula,70608408101.0,53.797,38.257,1,0
tula,70608448101.0,53.676,38.229,1,0
tula,70608448101.0,53.684,38.196,1,0
tula,70612101001.0,54.35,38.262,3,0
tula,70612101001.0,54.35,38.266,3,0
tula,70612101001.0,54.35,38.268,1,0
tula,70612101001.0,54.353,38.272,2,0
tula,70612101001.0,54.354,38.249,1,0
tula,70612101001.0,54.357,38.258,1,0
tula,70612420176.0,54.14,38.18,1,0
tula,70612432221.0,54.59,38.204,1,0
tula,70612460106.0,54.318,37.955,1,0
tula,70616151051.0,53.558,38.004,1,0
tula,70616420346.0,53.47,37.782,1,0
tula,70616420411.0,53.539,37.991,2,0
tula,70616455116.0,53.393,38.085,1,0
tula,70616455206.0,53.364,38.069,1,0
tula,70618151051.0,54.15,36.967,2,0
tula,70618405341.0,54.172,37.096,1,0
tula,70618440191.0,54.257,37.13,1,0
tula,70622151051.0,54.728,37.408,1,0
tula,70622151051.0,54.729,37.421,1,0
tula,70622151051.0,54.731,37.4,2,0
tula,70622151051.0,54.733,37.399,1,0
tula,70622151051.0,54.736,37.405,1,0
tula,70622151051.0,54.742,37.413,1,0
tula,70622151051.0,54.743,37.387,3,0
tula,70622151116.0,54.717,37.422,1,0
tula,70622410101.0,54.579,37.462,1,0
tula,70622410101.0,54.582,37.46,1,0
tula,70622410361.0,54.627,37.556,1,0
tula,70622435101.0,54.745,37.439,1,0
tula,70622435131.0,54.288,37.75,1,0
tula,70622435186.0,54.704,37.557,1,0
tula,70622435251.0,54.82,37.435,1,0
tula,70622435286.0,54.824,37.443,1,0
tula,70622435291.0,54.802,37.431,1,0
tula,70622455121.0,54.705,37.381,1,0
tula,70622455246.0,54.778,37.253,1,0
tula,70622455266.0,54.733,37.357,3,0
tula,70624405206.0,53.857,38.64,1,0
tula,70624405336.0,53.501,38.6,1,0
tula,70624445231.0,53.103,37.776,1,0
tula,70626101001.0,53.967,38.59,1,0
tula,70626101001.0,53.968,38.546,1,0
tula,70626101001.0,53.97,38.533,1,0
tula,70626101001.0,53.972,38.558,1,0
tula,70626101001.0,53.976,38.53,1,0
tula,70626101001.0,53.991,38.542,1,0
tula,70626414101.0,53.825,38.55,1,0
tula,70626414101.0,53.827,38.552,1,0
tula,70626434176.0,54.021,38.627,1,0
tula,70628101001.0,53.92,37.937,1,0
tula,70628101001.0,53.926,37.92,1,0
tula,70628101001.0,53.927,37.93,2,0
tula,70628101001.0,53.927,37.934,1,0
tula,70628101001.0,53.931,37.936,2,0
tula,70628101001.0,53.937,37.932,1,0
tula,70628108001.0,54.083,37.832,1,0
tula,70628108001.0,54.084,37.818,1,0
tula,70628108001.0,54.087,37.823,2,0
tula,70628113001.0,53.942,37.701,1,0
tula,70628405161.0,53.859,37.802,1,0
tula,70628405236.0,53.839,37.909,1,0
tula,70628415146.0,54.052,37.8,1,0
tula,70628415206.0,54.044,37.809,1,0
tula,70628425116.0,54.019,37.919,1,0
tula,70628463106.0,53.941,37.768,1,0
tula,70628475181.0,54.111,37.853,1,0
tula,70628475181.0,54.116,37.851,1,0
tula,70628475211.0,54.082,37.968,1,0
tula,70636151051.0,53.931,36.689,1,0
tula,70636151051.0,53.935,36.701,1,0
tula,70636151051.0,53.937,36.671,1,0
tula,70636151051.0,53.941,36.683,1,0
tula,70638101001.0,53.704,37.315,1,0
tula,70638101001.0,53.707,37.292,1,0
tula,70638101001.0,53.715,37.297,1,0
tula,70638455206.0,53.693,37.015,1,0
tula,70640101001.0,54.12,36.504,1,0
tula,70640101001.0,54.121,36.501,1,0
tula,70640101001.0,54.122,36.5,1,0
tula,70640101001.0,54.122,36.51,1,0
tula,70640101001.0,54.123,36.505,2,0
tula,70640450101.0,54.211,36.612,1,0
tula,70640450116.0,54.1,36.494,1,0
tula,70640460101.0,54.117,36.379,1,0
tula,70640460111.0,54.004,38.179,2,0
tula,70640460116.0,54.119,36.429,1,0
tula,70640460186.0,54.19,37.607,1,0
tula,70640460386.0,54.015,36.259,1,0
tula,70640460491.0,53.854,38.552,1,0
tula,70642151051.0,53.606,37.61,1,0
tula,70642151051.0,53.607,37.594,1,0
tula,70642151051.0,53.614,37.588,1,0
tula,70644101001.0,53.97,38.167,9,0
tula,70644101001.0,53.976,38.163,1,0
tula,70644101001.0,53.977,38.155,2,0
tula,70644101001.0,53.977,38.164,2,0
tula,70644101001.0,53.979,38.158,1,0
tula,70644101001.0,53.981,38.184,1,0
tula,70644101001.0,53.982,38.152,1,0
tula,70644101001.0,53.982,38.188,1,0
tula,70644101001.0,53.983,38.145,2,0
tula,70644101001.0,53.985,38.158,1,0
tula,70644101001.0,53.986,38.157,1,0
tula,70644101001.0,53.986,38.179,1,0
tula,70644101001.0,53.988,38.151,2,0
tula,70644101001.0,54.0,38.124,2,0
tula,70644101001.0,54.019,38.056,3,0
tula,70644463221.0,53.963,38.214,1,0
tula,70644463221.0,53.965,38.216,1,0
tula,70644485101.0,53.924,38.1,1,0
tula,70644485101.0,53.931,38.129,1,0
tula,70644485111.0,53.994,38.096,1,0
tula,70644485321.0,53.978,38.12,1,0
tula,70646151051.0,53.442,36.929,1,0
tula,70646151051.0,53.451,36.91,2,0
tula,70646151051.0,53.455,36.917,1,0
tula,70646444102.0,53.332,37.109,1,0
tula,70648101001.0,53.996,37.532,1,0
tula,70648101001.0,53.998,37.527,1,0
tula,70648101001.0,54.005,37.515,1,0
tula,70648101001.0,54.009,37.517,2,0
tula,70648101001.0,54.012,37.516,1,0
tula,70648101001.0,54.013,37.505,2,0
tula,70648101001.0,54.014,37.524,1,0
tula,70648101001.0,54.015,37.506,3,0
tula,70648101001.0,54.015,37.522,1,0
tula,70648101001.0,54.016,37.494,5,0
tula,70648101001.0,54.016,37.504,1,0
tula,70648101001.0,54.017,37.5,1,0
tula,70648101001.0,54.018,37.507,1,0
tula,70648101001.0,54.018,37.518,3,0
tula,70648101001.0,54.022,37.495,1,0
tula,70648104001.0,53.933,37.627,1,0
tula,70648154051.0,54.036,37.492,2,0
tula,70648154051.0,54.05,37.53,1,0
tula,70648408206.0,54.015,37.334,1,0
tula,70648408301.0,54.053,37.482,1,0
tula,70648408321.0,54.085,37.534,1,0
tula,70648440326.0,53.803,37.458,1,0
tula,70648458176.0,54.031,38.308,1,0
tula,70650101001.0,54.477,37.695,1,0
tula,70650101001.0,54.478,37.693,2,0
tula,70650101001.0,54.478,37.697,1,0
tula,70650101001.0,54.479,37.693,1,0
tula,70650101001.0,54.479,37.695,1,0
tula,70650101001.0,54.482,37.684,2,0
tula,70650101001.0,54.482,37.696,1,0
tula,70650101001.0,54.49,37.709,1,0
tula,70650436126.0,54.469,37.623,1,0
tula,70701000001.0,53.943,37.917,6,0
tula,70701000001.0,53.982,38.164,6,0
tula,70701000001.0,54.095,37.588,1,0
tula,70701000001.0,54.099,37.606,1,0
tula,70701000001.0,54.101,37.607,15,0
tula,70701000001.0,54.106,37.613,1,0
tula,70701000001.0,54.11,37.551,18,0
tula,70701000001.0,54.111,37.559,1,0
tula,70701000001.0,54.113,37.556,4,0
tula,70701000001.0,54.116,37.531,2,0
tula,70701000001.0,54.116,37.587,1,0
tula,70701000001.0,54.117,37.528,1,0
tula,70701000001.0,54.117,37.541,9,0
tula,70701000001.0,54.118,37.54,9,0
tula,70701000001.0,54.123,37.546,2,0
tula,70701000001.0,54.131,37.578,7,0
tula,70701000001.0,54.133,37.59,15,0
tula,70701000001.0,54.142,37.587,1,0
tula,70701000001.0,54.147,37.576,12,0
tula,70701000001.0,54.148,37.601,1,0
tula,70701000001.0,54.15,37.706,1,0
tula,70701000001.0,54.156,37.595,15,0
tula,70701000001.0,54.157,37.576,2,0
tula,70701000001.0,54.159,37.592,2,0
tula,70701000001.0,54.159,37.603,8,0
tula,70701000001.0,54.16,37.708,5,0
tula,70701000001.0,54.161,37.597,1,0
tula,70701000001.0,54.162,37.586,63,0
tula,70701000001.0,54.163,37.569,4,0
tula,70701000001.0,54.163,37.577,3,0
tula,70701000001.0,54.165,37.584,3,0
tula,70701000001.0,54.165,37.585,6,0
tula,70701000001.0,54.165,37.602,1,0
tula,70701000001.0,54.165,37.625,1,0
tula,70701000001.0,54.166,37.63,1,0
tula,70701000001.0,54.167,37.589,5,0
tula,70701000001.0,54.167,37.601,1,0
tula,70701000001.0,54.168,37.571,2,0
tula,70701000001.0,54.168,37.605,1,0
tula,70701000001.0,54.168,37.714,2,0
tula,70701000001.0,54.169,37.583,2,0
tula,70701000001.0,54.169,37.587,2,0
tula,70701000001.0,54.169,37.623,3,0
tula,70701000001.0,54.171,37.594,2,0
tula,70701000001.0,54.171,37.599,1,0
tula,70701000001.0,54.171,37.638,17,0
tula,70701000001.0,54.172,37.575,38,0
